,budget,popularity,runtime,revenue,belongs_to_collection_missing,genres_action,genres_adventure,genres_comedy,genres_crime,genres_drama,genres_family,genres_horror,genres_romance,genres_science_fiction,genres_thriller,IsProductionFromUSA,IsEnglishLanguage,Keywords_aftercreditsstinger,Keywords_based_on_novel,Keywords_biography,Keywords_duringcreditsstinger,Keywords_independent_film,Keywords_murder,Keywords_revenge,Keywords_sport,Keywords_violence,Keywords_woman_director,homepageavaialble,Year,realesemonthseason
597,15.894952224644102,1.8437377206456367,102.0,18.425898925530607,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2006,1
598,16.380459992348886,1.819698675842729,110.0,13.956429222382813,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,0
599,17.370858648025116,2.677087430424719,112.0,17.57509222514142,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,0
600,16.52356082573315,3.058754911946652,110.0,19.69277172292949,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986,0
601,16.300417291085605,2.1525818672431383,100.0,17.914397687089004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,0
602,17.989897843244528,2.4765896593079106,132.0,18.58184228161053,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2001,0
603,16.588099342704055,2.5703169262555474,97.0,17.794784035115494,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1999,0
604,15.520258832020865,2.000036526470567,109.0,17.08942967916541,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1977,1
605,11.51293546492023,1.8104511855734542,193.0,16.213405921671733,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0
606,0.0,2.440208663724832,141.0,12.34141177820761,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
607,0.0,0.8644250631853667,88.0,12.970998480345193,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2011,0
608,13.45883704259595,1.3400666360972677,77.0,10.36018428646371,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2007,0
609,0.0,1.8117759625421561,71.0,12.51958692489043,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,0
610,16.300417291085605,2.0888389969531858,82.0,15.14258317215344,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0
611,15.964361667634346,2.8751117472760006,145.0,14.500224780877835,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
612,15.424948670398354,2.4627943823252245,101.0,15.920039268533248,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,0
613,16.648723960844016,1.9350262768737188,95.0,16.647552569219172,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,0
614,15.607270193858982,2.253675586703626,158.0,17.179352187684735,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1961,0
615,0.0,1.5966916225277228,110.0,13.917654606332812,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,0
616,0.0,0.27644694409966286,95.0,12.04355959836804,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0
617,17.370858648025116,2.4317609389816903,94.0,18.579996058350766,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,1
618,15.319588176962746,2.7510384875169245,90.0,17.11478155761295,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1982,0
619,0.0,1.8675517721000578,188.0,15.419200180591716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1982,1
620,18.064005814299346,2.4745585423322085,105.0,18.996403593888584,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,0
621,0.0,2.147018177444906,120.0,13.637580544214028,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0
622,16.118095750958314,2.4642784267814517,109.0,15.22001068383845,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2016,0
623,18.258161826219297,2.345070279643164,130.0,18.73766787286272,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,1
624,16.906553056777135,2.248484598948015,84.0,18.255484622206644,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2001,1
625,16.52356082573315,2.7291423887148167,212.0,18.80526264795146,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1959,1
626,0.0,1.6825125222814286,112.0,15.543990624143886,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,0
627,16.588099342704055,1.812848197246615,142.0,17.191444728442306,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0
628,15.607270193858982,2.1830588262929442,116.0,15.635937169887706,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2016,0
629,0.0,0.640491379434142,116.0,16.334307312140215,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,0
630,16.588099342704055,2.6134843975144872,126.0,18.51145614809536,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004,0
631,16.118095750958314,1.634662676089901,125.0,14.220976332738882,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1970,0
632,16.52356082573315,2.028233901518594,110.0,17.220126024645715,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1991,1
633,18.420680753952364,3.0146561815560973,106.0,19.616358398456935,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,1
634,0.0,2.2357933686329083,106.0,17.611611582399007,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1968,0
635,17.11134746100564,2.7229991730222416,102.0,16.819151922041353,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1984,0
636,0.0,1.1254852867171856,107.0,17.41460974160228,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1981,0
637,16.951004817371683,2.159589513043725,98.0,18.831575756742744,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,0
638,12.611541086966115,0.7046626226210044,105.0,14.151983508870947,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1981,0
639,1.9459101490553132,2.499784096373764,122.0,2.1972245773362196,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2000,0
640,17.72753358339242,1.9044940792977794,146.0,18.11898415194294,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1999,0
641,17.72753358339242,2.428159386708111,95.0,18.39471767141942,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,0
642,17.479072229734946,2.1781648673419625,116.0,19.48107979206287,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1988,1
643,16.380459992348886,1.2018049562403457,84.0,15.898317928880397,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1998,0
644,0.0,2.1796897366670276,143.0,10.919460710183415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,0
645,15.424948670398354,2.3654952891297363,113.0,13.815511557963774,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,1
646,17.72753358339242,1.9122905773239838,128.0,18.358805350872576,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2005,0
647,16.012735246411598,2.728127627239037,98.0,14.731801689838349,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1968,0
648,0.0,1.899533769362788,130.0,16.60667572712668,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1944,0
649,17.216707972959764,2.5468044999208317,85.0,19.07536165829236,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2005,0
650,16.61887099947687,2.457292789087507,136.0,18.72078534381011,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1995,1
651,15.424948670398354,1.9227720882372479,107.0,16.31961744776731,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1983,0
652,0.0,1.3363943062495827,101.0,10.809768351780965,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,0
653,9.90353755128617,1.413734658778503,111.0,11.502885230075814,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1997,0
654,14.77102238760702,2.2642581083464393,92.0,13.223473071106609,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2007,0
655,17.034386422832473,2.1328559973133943,97.0,16.915602891887552,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,0
656,16.257857680289998,2.0168467303139397,99.0,16.815227432441546,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,0
657,0.0,2.5618589717503144,106.0,16.380459992348886,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1985,0
658,16.380459992348886,2.2383824087902715,161.0,13.533479157021308,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2009,0
659,15.830413711839864,3.023433380473793,93.0,15.911690232247699,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2012,0
660,17.804494623047066,3.0546812334092297,132.0,18.70217649048812,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2006,0
661,15.520258832020865,1.7424345871224654,116.0,16.119787718604094,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,0
662,16.52356082573315,2.7415779451427444,111.0,16.62690139614236,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2009,0
663,0.0,2.049643198250592,88.0,16.71213660583997,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2012,0
664,0.0,0.7293551869893939,85.0,4.2626798770413155,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,0
665,0.0,1.6329003051996442,98.0,2.3978952727983707,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2010,0
666,19.33697147982652,3.0747641320300456,161.0,20.680775786368866,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2013,1
667,0.0,1.6582974075334214,118.0,12.739379658445147,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,0
668,15.656060350091908,1.6841853943435754,101.0,12.947900460451857,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,0
669,0.0,2.2393810410562476,106.0,18.153832296547648,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,0
670,14.790070575320824,1.6995555433511735,147.0,14.946912992035967,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1962,1
671,15.671808704579888,1.037778895060361,151.0,15.59046307836746,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0
672,15.607270193858982,2.1412606263120333,107.0,15.064015330340151,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2014,0
673,15.250595321348806,2.2228022182276823,114.0,17.462955798940374,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1984,0
674,18.72078534381011,2.700701935272951,121.0,18.158444743258723,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2005,1
675,16.118095750958314,1.7958276828140076,77.0,16.250144883225648,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,1
676,17.147715103853763,2.6789827394664316,103.0,17.921454272504192,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2013,1
677,17.034386422832473,1.5354615008566757,117.0,13.56374116906162,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1998,0
678,0.0,2.1010646921900924,106.0,14.075516659534566,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2011,0
679,14.731801689838349,1.8703403397072906,106.0,15.984564372619506,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1955,0
680,18.643824303266577,2.7756898462801987,124.0,20.114960420300196,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2004,0
681,17.034386422832473,2.494025942355181,99.0,16.213405921671733,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1986,0
682,0.0,2.3852402621395905,107.0,17.652925032133737,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,0
683,17.073607134447293,2.6392803047544544,91.0,19.02659724347731,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2009,0
684,18.8906843794481,5.663840835564919,129.0,20.95666568259922,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,0
685,14.055315336953344,2.133114645822474,81.0,15.147348997279623,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1955,0
686,17.50439003707821,2.8595443841356873,114.0,18.272581165891857,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,0
687,0.0,2.562374198430011,80.0,14.139377248910181,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,0
688,0.0,1.677639217381572,122.0,9.332115428902103,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,0
689,18.542898385526172,2.6508038539844794,140.0,20.560746908625106,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2005,0
690,0.0,1.6242837653929856,104.0,15.607270193858982,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1960,1
691,17.370858648025116,1.8517278757823434,102.0,16.263131228460505,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2003,0
692,17.216707972959764,2.260421469725621,108.0,19.01191936067399,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,0
693,15.424948670398354,2.6758057584213186,112.0,14.71194423706121,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2014,0
694,0.0,2.6557162952909126,97.0,15.603812891512652,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1983,0
695,0.6931471805599453,0.82437498446013,132.0,1.0986122886681096,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0
696,0.0,2.5611326214440266,108.0,16.811242881518265,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,0
697,16.300417291085605,2.9332491852330107,94.0,12.489193079511338,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,0
698,15.607270193858982,2.5441613925719815,137.0,16.021331524685905,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2015,0
699,17.50439003707821,2.343816379742808,102.0,18.642441876165456,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,0
700,17.034386422832473,2.129323847340815,94.0,17.472599919358508,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986,1
701,15.424948670398354,2.773903981906448,94.0,18.405060002967943,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,2015,0
702,16.213405921671733,2.9623940287084634,95.0,19.277149303211587,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,1
703,14.535128768792003,1.3060147295487707,102.0,13.122365377402328,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1999,0
704,18.258161826219297,2.4896898586500846,167.0,17.908330057869783,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2006,1
705,13.815511557963774,2.9397603673001456,112.0,17.42003820438765,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1954,0
706,13.997832948091215,1.1043998417594887,113.0,16.48019393198267,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1978,0
707,0.0,2.3221436709047536,90.0,9.5302475917227,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,0
708,18.31532023940565,2.7570654193101616,127.0,19.144223973252547,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,0
709,14.914123179965662,2.0027645801892637,146.0,16.15731646026544,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1960,1
710,0.0,2.729906535091864,100.0,16.067238051115798,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2011,1
711,0.0,1.0625781197523783,112.0,15.293771560944545,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1984,1
712,17.50439003707821,2.6998083972186007,120.0,18.606795057476084,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,0
713,18.197537205138154,2.771832311233093,132.0,16.134608854419294,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2005,0
714,16.04013421759671,1.1419795213199326,125.0,17.188810705216195,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1979,0
715,16.906553056777135,1.9883927069339016,108.0,17.00140535906508,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2010,0
716,0.0,2.5216702601967533,89.0,16.7033111799883,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1993,0
717,17.11134746100564,0.8788696144766492,132.0,16.50226371168064,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,0
718,0.0,2.137467967577184,76.0,17.303218760803343,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,0
719,0.0,2.1196523894879773,95.0,12.154784614286667,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,0
720,0.0,2.3502882856715708,95.0,15.312778377663719,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1986,0
721,13.592368256649284,2.0964247569902312,94.0,11.048553945576122,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2003,0
722,0.0,1.7930646171518487,99.0,15.81695866577395,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988,0
723,16.213405921671733,1.6271560156776808,100.0,13.859359965242536,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,0
724,17.72753358339242,3.4378922151579077,130.0,20.3805324886088,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2009,0
725,17.72753358339242,2.8813391419249594,114.0,18.086069804043206,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2015,0
726,0.0,1.777099366457302,105.0,15.233606592558036,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0
727,17.216707972959764,2.308419638879662,129.0,19.204931628580656,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2007,1
728,16.454567959008102,0.6019295149835395,112.0,16.628288634649774,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,1
729,18.450239555902648,2.2176087348573215,102.0,20.030495457388053,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,0
730,0.0,2.3666688544941255,97.0,14.508635738282216,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1991,0
731,15.201805169084134,1.7971563796725156,108.0,17.852696729875838,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1967,1
732,0.0,2.2330845212205404,104.0,16.233268260192208,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,0
733,15.201805169084134,1.9898856118780253,121.0,14.48586903734373,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2002,0
734,18.826145858727198,3.296757479147016,108.0,20.746771595259897,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,0
735,17.50439003707821,2.590609456857437,89.0,17.887310437891223,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,1
736,15.925723879522977,2.552642008715132,171.0,17.216707972959764,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1951,0
737,15.894952224644102,0.7858981793613918,91.0,14.453747384139314,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1988,0
738,17.50439003707821,2.73336401907854,134.0,17.433952526209612,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2016,0
739,17.50439003707821,2.773246318475974,124.0,18.88273927558276,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2005,0
740,0.0,2.0304767185084085,86.0,14.805809085546088,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1989,0
741,0.0,0.0005778330223389606,92.0,12.905549749784988,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,0
742,13.782663966863328,2.5598629822204515,101.0,15.267124619396817,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,0
743,17.370858648025116,2.467638069082023,92.0,17.48775689557179,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2010,0
744,16.300417291085605,2.7909884664456777,96.0,18.183292580669043,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1982,1
745,16.454567959008102,2.4924005833277585,112.0,16.800062969100857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007,0
746,10.819798284210286,2.5120136624405744,103.0,12.42884012613866,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,0
747,15.607270193858982,2.3049508922827036,96.0,16.22444386867783,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0
748,0.0,1.7449751170720407,91.0,17.346363974409307,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,0
749,17.034386422832473,2.1111435553109534,107.0,18.253033759013107,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,0
750,17.216707972959764,2.0456345975976804,103.0,17.73651923108786,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2005,0
751,17.72753358339242,2.390189294228654,92.0,18.545057910460734,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2008,0
752,0.0,0.3067255881662447,100.0,9.968853855967382,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1998,0
753,15.319588176962746,2.531995208317203,104.0,17.89055518551908,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,1
754,15.607270193858982,2.442815360470491,97.0,16.15821768856588,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1999,0
755,0.0,1.206260286043588,96.0,15.607270193858982,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1981,0
756,0.0,1.9725053408374222,103.0,12.179323043787461,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
757,18.197537205138154,2.1053995728025487,88.0,18.913751873325314,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,0
758,0.0,1.962533357604187,99.0,10.091418348094594,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0
759,16.951004817371683,2.361283342899911,124.0,17.20131646288431,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2007,0
760,15.687312888712007,2.3388714088578633,92.0,17.02609248333909,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2005,0
761,16.52356082573315,2.1798189748791814,95.0,10.988845725525822,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0
762,14.508658238524095,2.304837554297337,137.0,18.064005814299346,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0
